"annotation_id","annotator","comment","created_at","id","lead_time","rating","taxonomy","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки"
627,"1","Быстро, качествено и оперативно. ","2025-05-15T08:40:12.272163Z",3922395,3.407,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-15T08:40:12.272186Z","","","","",""
628,"1","Отзвонились, зафиксировали, дежурный электрик молодец 👏🏻 ","2025-05-15T08:40:24.581512Z",3922415,11.335,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:40:24.581533Z","","","","",""
629,"1","Спасибо ","2025-05-15T08:40:30.253349Z",3922482,4.582,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:40:30.253368Z","","","","",""
630,"1","всё очень быстро сделали ","2025-05-15T08:40:35.900671Z",3922505,3.909,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:40:35.900694Z","","","","",""
631,"1","спасибо огромное за быстрое решение моей заявки! 👍","2025-05-15T08:40:48.262483Z",3922516,11.147,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:40:48.262507Z","","","","",""
632,"1","Электрик пришел, все проверил и нам объяснил все. Спасибо большое! ","2025-05-15T08:41:23.985599Z",3922726,34.504,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:41:23.985625Z","","","","",""
633,"1","Только положительные эмоции,специалист очень ответственный,огромная благодарность!","2025-05-15T08:41:36.904342Z",3922770,11.395,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:41:36.904365Z","","","","",""
634,"1","Откусили конец сгоревшего Ноля. Заменили левый автомат. Будем наблюдать далее.","2025-05-15T08:41:48.421473Z",3922826,9.921,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:41:48.421493Z","","","","",""
635,"1","Мастеру Александру спасибо большое! ","2025-05-15T08:41:53.641606Z",3922849,3.977,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:41:53.641630Z","","","","",""
636,"1","Вежливые, доброжелательные. Разъяснили, подсказали.","2025-05-15T08:42:08.095399Z",3922963,13.145,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:42:08.095420Z","","","","",""
637,"1","Хорошая девушка менеджер ! Очень понятливая и на 100% вошла в положение всех жителей и донесла это до руководства ! Благодарю её! ","2025-05-15T08:42:14.721713Z",3923000,5.451,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:42:14.721736Z","","","","",""
638,"1","Спасибо большое за оперативность! Хорошего дня вам! ","2025-05-15T08:42:19.692280Z",3923075,3.613,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:42:19.692303Z","","","","",""
639,"1","Все хорошо !  Быстро пришел мастер сделал все четко . ","2025-05-15T08:42:47.022823Z",3923181,25.956,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:42:47.022844Z","","","","",""
640,"1","Самое главное,оперативно.","2025-05-15T08:42:54.087031Z",3923198,5.382,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:42:54.087051Z","","","","",""
641,"1","прекрасный мастер ","2025-05-15T08:42:58.402855Z",3923385,3.076,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:42:58.402876Z","","","","",""
642,"1","Сергей Анатольевич, мастер своего дела. Выполнил работу быстро и качественно, спасибо.","2025-05-15T08:43:03.760083Z",3923395,4.111,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:43:03.760108Z","","","","",""
643,"1","Отличный специалист, вопрос решен. Спасибо.","2025-05-15T08:43:15.780842Z",3923512,9.231,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:43:15.780861Z","","","","",""
644,"1","устранили неполадку очень оперативно и качественно. большое спасибо. ","2025-05-15T08:43:25.132023Z",3923554,8.135,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-15T08:43:25.132044Z","","","","",""
645,"1","Сделали после того,как написали в наш город заявки соседи ","2025-05-15T08:43:48.500363Z",3923598,22.219,1,"[{""taxonomy"":[[""Другое""]]}]","2025-05-15T08:43:48.500382Z","","","","",""
646,"1","Оперативно и быстро,спасибо Сергею!","2025-05-15T08:44:06.844790Z",3923670,15.992,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:44:06.844812Z","","","","",""
647,"1","Спасибо!","2025-05-15T08:44:12.152612Z",3923691,3.865,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:44:12.152635Z","","","","",""
648,"1","спасибо) вы классные 🥰","2025-05-15T08:44:16.766761Z",3923717,3.281,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:44:16.766780Z","","","","",""
649,"1","Спасибо большое 🌹","2025-05-15T08:44:24.226316Z",3923812,6.14,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:44:24.226338Z","","","","",""
650,"1","в лучшем виде ","2025-05-15T08:44:35.201852Z",3923890,9.393,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-15T08:44:35.201874Z","","","","",""
651,"1","Спасибо!","2025-05-15T08:44:40.106733Z",3923893,3.569,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:44:40.106765Z","","","","",""
652,"1","Спасибо за оперативность!","2025-05-15T08:44:44.988746Z",3924164,3.049,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:44:44.988778Z","","","","",""
653,"1","Благодарю за оперативное устранение проблемы! Отдельная благодарность мастеру за подробное разъяснение о причинах отсутствия горячейводы, приятное общение и человеческое отношение!!!","2025-05-15T08:45:37.481871Z",3924204,11.669,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:45:37.481892Z","","","","",""
654,"1","Спасибо большое вам за работу!","2025-05-15T08:45:43.090869Z",3924205,4.232,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:45:43.090891Z","","","","",""
655,"1","все быстро и оперативно 
","2025-05-15T08:45:48.946045Z",3924313,4.452,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:45:48.946070Z","","","","",""
656,"1","Вопрос решен,ну мусорка снова полная.можно поставить два контейнера? ","2025-05-15T08:46:00.074945Z",3924411,15.955,4,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:46:08.132744Z","","","","",""
657,"1","Спасибо! Не делайте так больше, или хотя бы заранее предупреждайте о раннем отключении воды, чтоб люди с вечера успели её набрать!! ","2025-05-15T08:46:23.501507Z",3924430,11.734,5,"[{""taxonomy"":[[""Другое""]]}]","2025-05-15T08:46:23.501526Z","","","","",""
658,"1","Приехали быстро. Спасибо!","2025-05-15T08:46:27.633046Z",3924431,3.184,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:46:27.633069Z","","","","",""
659,"1","Спасибо!","2025-05-15T08:46:33.233171Z",3924446,4.436,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:46:33.233192Z","","","","",""
660,"1","Всё быстро . Работа выполнена","2025-05-15T08:46:41.690850Z",3924473,7.314,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-15T08:46:41.690871Z","","","","",""
661,"1","Благодарю за оперативность! ","2025-05-15T08:46:46.050881Z",3924547,3.452,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:46:46.050902Z","","","","",""
662,"1","Спасибо ","2025-05-15T08:46:49.752486Z",3924558,2.614,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:46:49.752513Z","","","","",""
663,"1","спасибо, отлично ","2025-05-15T08:46:53.348213Z",3924568,2.685,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-15T08:46:53.348235Z","","","","",""
664,"1","Спасибо","2025-05-15T08:46:57.857276Z",3924595,3.296,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:46:57.857301Z","","","","",""
665,"1","спасибо за быструю реакцию!","2025-05-15T08:47:01.374904Z",3924647,2.494,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:47:01.374925Z","","","","",""
666,"1","Все супер","2025-05-15T08:47:04.813318Z",3924661,4.883,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]","2025-05-15T08:47:09.638502Z","","","","",""
667,"1","все отлично.","2025-05-15T08:47:16.350578Z",3924685,5.958,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:47:16.350599Z","","","","",""
668,"1","Претензий нет","2025-05-15T08:47:20.248996Z",3924836,2.935,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-15T08:47:20.249020Z","","","","",""
669,"1","Спасибо большое мастеру, все починил, объяснил! ","2025-05-15T08:47:28.111283Z",3924911,4.667,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:47:28.111304Z","","","","",""
670,"1","спасибо большое всем кто помог решить данную проблему ","2025-05-15T08:47:45.096633Z",3925142,16.198,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:47:45.096654Z","","","","",""
671,"1","Спасибо огромное Петрине Оксане Вдадимировне. Из 5 заявок  только она смогла правильно ответить на заявку. А остальных можете увольнять ,работают видно для галочки.","2025-05-15T08:47:50.860208Z",3925271,4.948,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:47:50.860233Z","","","","",""
672,"1","Спасибо огромное","2025-05-15T08:47:58.146669Z",3925293,6.221,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:47:58.146694Z","","","","",""
673,"1","Все очень хорошо ","2025-05-15T08:48:02.663451Z",3925338,3.151,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:48:02.663470Z","","","","",""
674,"1","Быстро и четко!))","2025-05-15T08:48:05.756714Z",3925362,6.126,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:48:11.685862Z","","","","",""
675,"1","спасибо за оперативность","2025-05-15T08:48:15.651148Z",3925426,3.197,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:48:15.651171Z","","","","",""
676,"1","замечательный шутро и быстро сделали Молодец 👍","2025-05-15T08:48:26.984185Z",3925459,13.077,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-15T08:48:32.016861Z","","","","",""
677,"1","спасибо!","2025-05-15T08:48:36.925267Z",3925514,3.935,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:48:36.925288Z","","","","",""
678,"1","спасибо. решили оперативно! ","2025-05-15T08:48:40.124947Z",3925547,2.296,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:48:40.124968Z","","","","",""
679,"1","Быстро качественно ","2025-05-15T08:48:45.103342Z",3925566,3.532,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-15T08:48:45.103361Z","","","","",""
680,"1","Отличный специалист! ","2025-05-15T08:48:50.964403Z",3925616,5.039,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:48:50.964429Z","","","","",""
681,"1","Спасибо Никита💪","2025-05-15T08:48:54.984571Z",3925656,3.088,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:48:54.984601Z","","","","",""
682,"1","Спасибо ","2025-05-15T08:48:58.862381Z",3925707,2.895,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:48:58.862407Z","","","","",""
683,"1","Спасибо ","2025-05-15T08:49:04.657876Z",3925711,3.633,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:49:04.657900Z","","","","",""
684,"1","Спасибо ","2025-05-15T08:49:09.718858Z",3925724,4.274,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:49:09.718880Z","","","","",""
685,"1","Оперативно. Очень вежливый сантехник. Приятно было общаться и получить решение проблемы через 25 минут. Спасибо.","2025-05-15T08:49:16.983695Z",3925871,4.728,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:49:16.983723Z","","","","",""
686,"1","Спасибо за оперативность.","2025-05-15T08:49:20.877333Z",3925996,2.589,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:49:20.877354Z","","","","",""
687,"1","Спасибо","2025-05-15T08:49:26.854856Z",3926005,4.751,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:49:26.854879Z","","","","",""
688,"1","Отлично ","2025-05-15T08:49:33.331252Z",3926087,4.064,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:49:33.331277Z","","","","",""
689,"1","спасибо за информацию!","2025-05-15T08:49:38.154153Z",3926222,3.453,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:49:38.154173Z","","","","",""
690,"1","Очень нравится что стали поливать газон","2025-05-15T08:49:47.708361Z",3926410,8.383,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:49:47.708384Z","","","","",""
691,"1","Спасибо!","2025-05-15T08:49:51.504111Z",3926523,2.59,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:49:51.504132Z","","","","",""
692,"1","мастер супер!!!","2025-05-15T08:49:57.233080Z",3926559,4.821,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:49:57.233105Z","","","","",""
693,"1","спасибо большое за скорость","2025-05-15T08:50:02.552551Z",3926660,2.757,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:50:02.552571Z","","","","",""
694,"1","Спасибо дежурному сантехнику","2025-05-15T08:50:07.211037Z",3926685,3.471,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:50:07.211062Z","","","","",""
695,"1","Спасибо большое!","2025-05-15T08:50:11.537724Z",3926753,3.466,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:50:11.537756Z","","","","",""
696,"1","оперативно,спасибо","2025-05-15T08:50:16.017964Z",3926829,3.039,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:50:16.017985Z","","","","",""
697,"1","Сотрудник позвонил и всё понятно объяснил. Спасибо.","2025-05-15T08:50:44.481964Z",3926847,27.54,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:50:44.481992Z","","","","",""
698,"1","Спасибо Вам Татьяна. Хорошего дня 🤝👍😎","2025-05-15T08:50:59.800234Z",3926885,13.913,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:50:59.800254Z","","","","",""
699,"1","Благодарю УК за оперативность и решение моего вопроса.","2025-05-15T08:51:04.502160Z",3926964,3.423,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:51:04.502183Z","","","","",""
700,"1","Спасибо большое ","2025-05-15T08:51:08.307631Z",3926989,2.644,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-15T08:51:08.307654Z","","","","",""
701,"1","хорошо ","2025-05-15T08:51:11.741161Z",3927060,2.658,1,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-15T08:51:11.741189Z","","","","",""
702,"1","Спасибо ","2025-05-15T08:51:15.238411Z",3927165,2.451,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-15T08:51:15.238437Z","","","","",""
703,"1","спасибо за оперативность! ","2025-05-15T08:51:18.726253Z",3927168,2.36,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:51:18.726272Z","","","","",""
704,"1","Сотрудник супер,вежливый и работа выполнена на 5+","2025-05-15T08:51:34.151152Z",3927330,12.294,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:51:34.151170Z","","","","",""
705,"1","Молодцы!","2025-05-15T08:51:39.392466Z",3927351,4.007,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:51:39.392494Z","","","","",""
706,"1","Спасибо. Очень быстро приняли меры.","2025-05-15T08:51:44.748533Z",3927378,4.503,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:51:44.748555Z","","","","",""
707,"1","Спасибо!","2025-05-15T08:51:50.118314Z",3927407,3.798,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:51:50.118333Z","","","","",""
708,"1","Все доступно объяснили.","2025-05-15T08:51:54.821692Z",3927480,3.337,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:51:54.821715Z","","","","",""
709,"1","Отличный специалист. Все показал, рассказал объяснил.","2025-05-15T08:52:03.775438Z",3927514,7.911,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:52:03.775467Z","","","","",""
710,"1","отзывчивые менеджеры, всем спасибо за быстроту","2025-05-15T08:52:13.982618Z",3927621,9.062,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:52:13.982640Z","","","","",""
711,"1","Дана консультация, жду решения","2025-05-15T08:52:22.299321Z",3927634,7.327,5,"[{""taxonomy"":[[""Другое""]]}]","2025-05-15T08:52:22.299343Z","","","","",""
712,"1","Благодарю ","2025-05-15T08:52:26.853652Z",3927641,2.501,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:52:26.853671Z","","","","",""
713,"1","Очень оперативно! Спасибо большое!!! ","2025-05-15T08:52:34.376528Z",3927735,5.675,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:52:34.376556Z","","","","",""
714,"1","Оперативно и четко решен вопрос. Благодарю. ","2025-05-15T08:52:40.374170Z",3927815,4.766,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:52:40.374191Z","","","","",""
715,"1","все на высшем уровне ","2025-05-15T08:52:49.952958Z",3927826,8.583,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:52:49.952978Z","","","","",""
716,"1","Спасибо 👍🏻👍🏻👍🏻","2025-05-15T08:52:56.677690Z",3927830,5.633,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:52:56.677712Z","","","","",""
717,"1","Спасибо,что включили кран ","2025-05-15T08:53:05.440695Z",3927965,7.815,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:53:05.440717Z","","","","",""
718,"1","Лучший специалист! Спасибо ","2025-05-15T08:53:09.813609Z",3928090,2.911,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:53:09.813631Z","","","","",""
719,"1","проблема не решена,но даны исчерпывающие разъяснения и рекомеедации","2025-05-15T08:53:19.812137Z",3928119,8.788,5,"[{""taxonomy"":[[""Другое""]]}]","2025-05-15T08:53:19.812157Z","","","","",""
720,"1","Идеально!","2025-05-15T08:53:24.018451Z",3928138,2.976,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:53:24.018474Z","","","","",""
721,"1","спасибо большое за помощь!Мария решила быстро вопрос.Настоящий специалист. ","2025-05-15T08:53:33.496848Z",3928192,7.204,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:53:33.496867Z","","","","",""
722,"1","Супер, спасибо !","2025-05-15T08:53:40.693976Z",3928281,13.318000000000001,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:53:53.369483Z","","","","",""
723,"1","все прошло быстро,спасибо сотруднику. ","2025-05-15T08:54:02.067174Z",3928288,7.76,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:54:02.067195Z","","","","",""
724,"1","Благодаря помощи Анастасии, быстро всё решили. Отличная, оперативная работа","2025-05-15T08:54:21.034107Z",3928290,17.992,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:54:21.034128Z","","","","",""
725,"1","Быстро и оперативно спасибо мастеру ","2025-05-15T08:54:27.811483Z",3928297,5.857,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:54:27.811505Z","","","","",""
726,"1","Спасибо за вашу работу! ","2025-05-15T08:54:34.155069Z",3928345,64.697,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество выполнения заявки""]]}]","2025-05-15T08:55:33.893420Z","","","","",""
727,"1","Все устранили в короткие сроки. Молодцы","2025-05-15T08:55:40.503127Z",3928349,5.337,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:55:40.503168Z","","","","",""
728,"1","быстро, качественно, без лишних вопросов и нюансов ","2025-05-15T08:55:48.159267Z",3928497,4.034,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-15T08:55:48.159291Z","","","","",""
729,"1","оперативно,  качественно! спасибо!","2025-05-15T08:55:55.815715Z",3928714,6.427,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-15T08:55:55.815733Z","","","","",""
730,"1","Спасибо! ","2025-05-15T08:56:02.631232Z",3928803,3.871,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:56:02.631251Z","","","","",""
731,"1","отличная работа","2025-05-15T08:56:09.936895Z",3928825,5.616,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:56:09.936921Z","","","","",""
732,"1","спасибо за быстрое решение вопроса! ","2025-05-15T08:56:35.994932Z",3928888,28.072000000000003,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-15T08:56:39.569960Z","","","","",""
733,"1","Спасибо за вашу работу ","2025-05-15T08:56:45.105270Z",3928911,4.592,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]","2025-05-15T08:56:45.105291Z","","","","",""
734,"1","очень оперативно. спасибо","2025-05-15T08:56:49.304798Z",3929011,3.39,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:56:49.304818Z","","","","",""
735,"1","спасибо ","2025-05-15T08:56:58.626428Z",3929230,6.535,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:56:58.626447Z","","","","",""
736,"1","Мгновенно. Спасибо","2025-05-15T08:57:04.759357Z",3929431,5.182,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:57:04.759382Z","","","","",""
737,"1","Оказалось, что это не авария, а нюансы системы водоснабжения и отопления.
Всё подробно объяснили, спасибо!)","2025-05-15T08:57:16.595829Z",3929549,10.666,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:57:16.595847Z","","","","",""
738,"1","Спасибо. Отличная работа, прекрасный коллектив ","2025-05-15T08:57:26.221682Z",3929557,8.24,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""],[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:57:26.221704Z","","","","",""
739,"1","Спасибо) Оперативно устранили проблему.","2025-05-15T08:57:32.634877Z",3929624,5.248,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]","2025-05-15T08:57:32.634895Z","","","","",""
740,"1","быстро понятно спасибо 
","2025-05-15T08:57:41.209340Z",3929881,6.897,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:57:41.209359Z","","","","",""
741,"1","вопрос решен","2025-05-15T08:57:45.259042Z",3929910,2.795,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:57:45.259067Z","","","","",""
742,"1","Спасибо за проявленное участие и инциативу.","2025-05-15T08:57:54.372211Z",3929918,7.881,4,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:57:54.372233Z","","","","",""
743,"1","Ок. ","2025-05-15T08:57:59.727695Z",3929919,3.589,5,"[{""taxonomy"":[[""Другое""]]}]","2025-05-15T08:57:59.727717Z","","","","",""
744,"1","Хоть на заявки быстро отреагировали ","2025-05-15T08:58:19.586791Z",3929997,8.859,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:58:19.586810Z","","","","",""
745,"1","Заменили","2025-05-15T08:58:23.782808Z",3930019,3.084,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T08:58:23.782834Z","","","","",""
746,"1","Спасибо большое за оперативное реагирование и устранение неисправностей! ","2025-05-15T08:58:33.866460Z",3930202,9.103,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""]]}]","2025-05-15T08:58:33.866483Z","","","","",""
747,"1","Большое спасибо за оперативность решения вопроса!","2025-05-15T08:58:42.876094Z",3930255,6.909,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:58:42.876127Z","","","","",""
748,"1","Спасибо за оперативность.","2025-05-15T08:58:47.308015Z",3930372,3.312,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T08:58:47.308042Z","","","","",""
749,"1","грамотный специалист.","2025-05-15T08:58:51.327111Z",3930387,3.045,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:58:51.327141Z","","","","",""
750,"1","Электрик быстро пришёл и всё устранил! Спасибо, очень доволен работой! ","2025-05-15T08:58:56.897657Z",3930751,4.545,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T08:58:56.897676Z","","","","",""
751,"1","Оперативно","2025-05-15T10:51:54.274269Z",3930758,5.829,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T10:51:54.274288Z","","","","",""
752,"1","Спасибо за оперативность, желательно проверить и другие столбы освещения ","2025-05-15T10:53:53.522414Z",3930767,114.132,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T10:53:53.522432Z","","","","",""
